horodatage,casque,zone,sensor1,sensor2,sensor3,sensor4,h2s_mesure,h2s_predit,dose_cumulee,temperature,humidite,prob_normal,prob_modere,prob_dangereux,niveau,label,temp_elevee,vitesse_kmh,satellites,altitude,hdop,rssi_wifi,exposition,latitude,longitude
2026-06-12 04:12:47,SIM_003,Puits principal — niveau -150 m,0.71,2.18,1.18,1.39,1.36,0.0,0.0,22.8,43.3,0.0207,0.9597,0.0196,1,MODERE,0,1.0,11,1440.0,1.4,-61,Faible,-10.716575447910303,25.473531815699786
2026-06-12 04:12:48,SIM_003,Puits principal — niveau -150 m,0.76,1.75,2.5,1.48,1.62,0.0,0.0,23.1,28.2,0.0107,0.9839,0.0054,1,MODERE,0,1.1,9,1440.0,1.5,-68,Faible,-10.716584091945146,25.47325595089108
2026-06-12 04:12:48,SIM_001,Galerie Nord — niveau -120 m,2.26,6.23,7.0,3.18,4.67,0.0,0.0,22.9,45.8,0.008,0.8488,0.1432,1,MODERE,0,0.7,12,1440.0,1.7,-69,Faible,-10.717506582848529,25.47365373170868
2026-06-12 04:12:48,SIM_002,Galerie Est — niveau -90 m,0.0,0.04,0.0,0.43,0.12,0.0,0.0,22.4,27.8,1.0,0.0,0.0,0,NORMAL,0,0.9,6,1440.0,1.7,-58,Faible,-10.7169433772259,25.473111870208502
2026-06-12 04:12:49,SIM_004,Galerie Sud — niveau -60 m,5.15,11.9,17.3,5.82,10.04,0.0,0.0,22.5,15.9,0.002,0.022,0.976,2,DANGEREUX,0,2.1,11,1440.0,0.8,-67,Faible,-10.720156809215666,25.47421426174414
2026-06-12 04:12:50,SIM_002,Galerie Est — niveau -90 m,0.11,0.37,0.6,0.47,0.39,0.0,0.0,23.1,29.9,1.0,0.0,0.0,0,NORMAL,0,1.6,6,1440.0,1.3,-69,Faible,-10.716844939715811,25.473237804809933
2026-06-12 04:12:50,SIM_001,Galerie Nord — niveau -120 m,1.5,3.0,3.6,2.07,2.54,0.0,0.0,22.5,50.2,0.008,0.9178,0.0742,1,MODERE,0,2.1,6,1440.0,1.1,-62,Faible,-10.71723212580987,25.47352911496825
2026-06-12 04:12:50,SIM_004,Galerie Sud — niveau -60 m,1.7,3.66,3.14,2.15,2.66,0.0,0.0,22.9,29.7,0.01,0.9482,0.0418,1,MODERE,0,1.8,8,1440.0,1.7,-67,Faible,-10.720120001276356,25.473920304279286
2026-06-12 04:12:50,SIM_003,Puits principal — niveau -150 m,1.4,3.0,3.8,2.34,2.63,0.0,0.0,22.4,43.4,0.008,0.9074,0.0846,1,MODERE,0,0.3,10,1440.0,2.0,-67,Faible,-10.716453625866485,25.473527313841092
2026-06-12 04:12:51,SIM_002,Galerie Est — niveau -90 m,0.02,0.16,0.2,0.43,0.2,0.0,0.0,23.1,28.4,1.0,0.0,0.0,0,NORMAL,0,2.6,12,1440.0,1.2,-72,Faible,-10.716732844406097,25.473436644633324
2026-06-12 04:12:51,SIM_001,Galerie Nord — niveau -120 m,2.45,5.4,7.6,3.62,4.77,0.0,0.0,23.2,29.5,0.008,0.9559,0.0361,1,MODERE,0,1.8,7,1440.0,0.8,-56,Faible,-10.717595009886983,25.473405218700282
2026-06-12 04:12:52,SIM_004,Galerie Sud — niveau -60 m,4.33,10.05,14.5,3.86,8.19,0.0,0.0,22.5,16.1,0.002,0.044,0.954,2,DANGEREUX,0,0.0,12,1440.0,1.2,-68,Faible,-10.719653897323772,25.474060783887452
2026-06-12 04:12:53,SIM_001,Galerie Nord — niveau -120 m,1.55,3.12,5.1,2.54,3.08,0.0,0.0,22.4,25.9,0.008,0.8928,0.0992,1,MODERE,0,1.5,7,1440.0,1.8,-69,Faible,-10.717316117963378,25.473521314281868
2026-06-12 04:12:53,SIM_002,Galerie Est — niveau -90 m,0.09,0.31,0.4,0.49,0.32,0.0,0.0,22.5,16.9,0.998,0.0,0.002,0,NORMAL,0,0.9,8,1440.0,1.2,-59,Faible,-10.717131434024953,25.47358511155248
2026-06-12 04:12:53,SIM_003,Puits principal — niveau -150 m,1.56,3.13,5.1,2.55,3.08,0.0,0.0,22.4,25.9,0.008,0.8918,0.1002,1,MODERE,0,0.9,8,1440.0,1.8,-65,Faible,-10.716332125796875,25.473471545366767
2026-06-12 04:12:53,SIM_003,Puits principal — niveau -150 m,1.94,5.41,5.6,2.98,3.98,0.0,0.0,22.8,44.0,0.008,0.8833,0.1087,1,MODERE,0,0.1,12,1440.0,1.8,-69,Faible,-10.716259268069827,25.473683811442385
2026-06-12 04:12:53,SIM_004,Galerie Sud — niveau -60 m,0.78,1.78,4.25,2.33,2.29,0.0,0.0,23.1,29.6,0.01,0.7968,0.1932,1,MODERE,0,0.4,12,1440.0,1.5,-55,Faible,-10.719676976089495,25.4737981322413
2026-06-12 04:12:55,SIM_001,Galerie Nord — niveau -120 m,2.28,4.98,6.1,3.31,4.17,0.0,0.0,23.1,29.2,0.008,0.9246,0.0674,1,MODERE,0,1.7,8,1440.0,1.6,-64,Faible,-10.71760520042518,25.473653580588266
2026-06-12 04:12:55,SIM_002,Galerie Est — niveau -90 m,0.0,0.27,0.0,0.13,0.1,0.0,0.0,22.0,48.1,1.0,0.0,0.0,0,NORMAL,0,2.4,8,1440.0,0.8,-65,Faible,-10.71678450974385,25.473396540703106
2026-06-12 04:12:55,SIM_003,Puits principal — niveau -150 m,3.35,7.08,9.7,4.82,6.24,0.0,0.0,23.0,30.0,0.002,0.3489,0.6491,2,DANGEREUX,0,1.9,7,1440.0,0.9,-70,Faible,-10.716154605430134,25.47332450216915
2026-06-12 04:12:56,SIM_004,Galerie Sud — niveau -60 m,5.19,10.94,15.0,7.29,9.61,0.0,0.0,23.1,50.2,0.0,0.0,1.0,2,DANGEREUX,0,2.9,12,1440.0,1.1,-59,Faible,-10.720103613297544,25.4742321383289
2026-06-12 04:12:56,SIM_001,Galerie Nord — niveau -120 m,1.9,4.2,5.9,2.93,3.73,0.0,0.0,23.1,29.3,0.008,0.9487,0.0433,1,MODERE,0,1.2,6,1440.0,1.0,-66,Faible,-10.717574992621593,25.473266157932702
2026-06-12 04:12:56,SIM_002,Galerie Est — niveau -90 m,0.0,0.05,0.0,0.42,0.12,0.0,0.0,22.4,22.7,1.0,0.0,0.0,0,NORMAL,0,2.6,8,1440.0,0.9,-57,Faible,-10.717119998876367,25.473609430321766
2026-06-12 04:12:57,SIM_003,Puits principal — niveau -150 m,1.56,3.13,5.1,2.55,3.08,0.0,0.0,22.4,25.9,0.008,0.8918,0.1002,1,MODERE,0,1.2,10,1440.0,1.2,-69,Faible,-10.71636739133908,25.473355923596504
2026-06-12 04:12:57,SIM_004,Galerie Sud — niveau -60 m,4.6,9.7,13.3,6.47,8.52,0.0,0.0,23.0,29.4,0.0,0.0,1.0,2,DANGEREUX,0,1.9,10,1440.0,1.3,-72,Faible,-10.720018193423366,25.474096044308276
2026-06-12 04:12:58,SIM_001,Galerie Nord — niveau -120 m,3.1,6.05,9.9,4.39,5.86,0.0,0.0,22.5,49.7,0.002,0.4969,0.5011,2,DANGEREUX,0,1.1,9,1440.0,0.9,-63,Faible,-10.717749180795515,25.473646895772834
2026-06-12 04:12:58,SIM_002,Galerie Est — niveau -90 m,0.0,0.07,0.0,0.45,0.13,0.0,0.0,22.6,29.4,1.0,0.0,0.0,0,NORMAL,0,2.7,8,1440.0,0.9,-72,Faible,-10.716650984153281,25.473299482130077
2026-06-12 04:12:59,SIM_003,Puits principal — niveau -150 m,3.98,8.43,11.6,5.64,7.41,0.0,0.0,23.0,29.5,0.0,0.2183,0.7817,2,DANGEREUX,0,0.2,7,1440.0,1.7,-62,Faible,-10.716436639896772,25.473401841262437
2026-06-12 04:12:59,SIM_004,Galerie Sud — niveau -60 m,5.23,12.03,17.6,5.89,10.19,0.0,0.0,22.5,16.3,0.002,0.022,0.976,2,DANGEREUX,0,2.1,11,1440.0,0.9,-58,Faible,-10.720128556452602,25.47380221105918
2026-06-12 04:13:00,SIM_001,Galerie Nord — niveau -120 m,1.33,2.78,4.0,2.26,2.59,0.0,0.0,22.4,22.5,0.0,0.8504,0.1496,1,MODERE,0,0.8,6,1440.0,1.0,-57,Faible,-10.71769949341192,25.473505760785212
2026-06-12 04:13:00,SIM_002,Galerie Est — niveau -90 m,0.0,0.08,0.0,0.44,0.13,0.0,0.0,22.4,25.9,1.0,0.0,0.0,0,NORMAL,0,1.1,7,1440.0,1.3,-59,Faible,-10.716638805938208,25.47345936855075
2026-06-12 04:13:00,SIM_003,Puits principal — niveau -150 m,3.34,7.08,9.7,4.81,6.23,0.0,0.0,23.0,29.9,0.002,0.3489,0.6491,2,DANGEREUX,0,2.9,9,1440.0,1.5,-56,Faible,-10.716277048962844,25.47363167438449
2026-06-12 04:13:00,SIM_004,Galerie Sud — niveau -60 m,3.55,7.06,10.7,5.06,6.59,0.0,0.0,22.4,48.1,0.0,0.016,0.984,2,DANGEREUX,0,2.4,10,1440.0,1.8,-58,Faible,-10.720068456745052,25.47372592394762
2026-06-12 04:13:01,SIM_001,Galerie Nord — niveau -120 m,4.72,9.28,14.5,6.27,8.69,0.0,0.0,22.2,50.5,0.0,0.012,0.988,2,DANGEREUX,0,2.3,6,1440.0,1.4,-66,Faible,-10.717734404714674,25.47311755838485
2026-06-12 04:13:02,SIM_002,Galerie Est — niveau -90 m,0.0,0.03,0.0,0.43,0.11,0.0,0.0,22.4,27.7,1.0,0.0,0.0,0,NORMAL,0,2.4,8,1440.0,0.8,-56,Faible,-10.717112103463025,25.473655332380353
2026-06-12 04:13:02,SIM_004,Galerie Sud — niveau -60 m,0.58,1.79,3.3,2.6,2.07,0.0,0.0,22.5,16.3,0.0133,0.1998,0.7869,2,DANGEREUX,0,2.6,6,1440.0,1.8,-66,Faible,-10.719766024907761,25.474095480493137
2026-06-12 04:13:02,SIM_003,Puits principal — niveau -150 m,1.23,2.59,3.7,2.15,2.42,0.0,0.0,22.4,22.3,0.0,0.9987,0.0013,1,MODERE,0,2.5,9,1440.0,1.6,-58,Faible,-10.716126331694115,25.47319101093893
2026-06-12 04:13:02,SIM_001,Galerie Nord — niveau -120 m,1.54,4.37,3.7,2.5,3.03,0.0,0.0,22.8,43.5,0.01,0.9485,0.0415,1,MODERE,0,3.0,8,1440.0,2.0,-58,Faible,-10.717545418000599,25.47320109127206
2026-06-12 04:13:03,SIM_002,Galerie Est — niveau -90 m,0.03,0.16,0.1,0.48,0.19,0.0,0.0,22.5,22.6,1.0,0.0,0.0,0,NORMAL,0,2.5,12,1440.0,1.2,-57,Faible,-10.716853334825029,25.473157316085345
2026-06-12 04:13:04,SIM_003,Puits principal — niveau -150 m,3.92,10.69,12.1,5.05,7.94,0.0,0.0,22.9,49.4,0.0,0.042,0.958,2,DANGEREUX,0,1.6,8,1440.0,1.6,-63,Faible,-10.71606407158204,25.47334564805965
2026-06-12 04:13:04,SIM_004,Galerie Sud — niveau -60 m,3.64,7.91,11.0,5.07,6.91,0.0,0.0,23.1,29.5,0.0,0.0,1.0,2,DANGEREUX,0,1.1,7,1440.0,1.4,-63,Faible,-10.719959405012405,25.474054930545517
2026-06-12 04:13:04,SIM_001,Galerie Nord — niveau -120 m,0.87,1.91,2.5,1.64,1.73,0.0,0.0,22.5,42.4,0.008,0.9279,0.0641,1,MODERE,0,0.4,7,1440.0,1.3,-56,Faible,-10.717654997843294,25.473377505002546
2026-06-12 04:13:04,SIM_002,Galerie Est — niveau -90 m,0.0,0.1,0.1,0.44,0.16,0.0,0.0,23.3,28.7,1.0,0.0,0.0,0,NORMAL,0,2.6,12,1440.0,0.8,-63,Faible,-10.716795275772593,25.47315713757726
2026-06-12 04:13:05,SIM_003,Puits principal — niveau -150 m,0.54,1.23,1.0,1.07,0.96,0.0,0.0,22.5,41.8,0.028,0.9256,0.0464,1,MODERE,0,1.7,6,1440.0,1.7,-57,Faible,-10.716556733675647,25.473145620385935
2026-06-12 04:13:05,SIM_004,Galerie Sud — niveau -60 m,4.27,9.27,13.0,5.77,8.08,0.0,0.0,23.1,29.3,0.0,0.0,1.0,2,DANGEREUX,0,2.0,7,1440.0,1.7,-65,Faible,-10.719792168323524,25.47376113451224
2026-06-12 04:13:06,SIM_001,Galerie Nord — niveau -120 m,3.83,10.45,11.7,4.98,7.74,0.0,0.0,22.9,49.1,0.0,0.0703,0.9297,2,DANGEREUX,0,0.9,6,1440.0,1.7,-60,Faible,-10.717700677116815,25.473621887470017
2026-06-12 04:13:06,SIM_002,Galerie Est — niveau -90 m,0.22,0.74,0.7,0.86,0.63,0.0,0.0,22.8,23.4,0.998,0.002,0.0,0,NORMAL,0,0.8,7,1440.0,1.4,-70,Faible,-10.716659881344704,25.473393298537882
2026-06-12 04:13:06,SIM_004,Galerie Sud — niveau -60 m,3.54,7.41,10.4,5.02,6.59,0.0,0.0,22.5,44.2,0.0,0.001,0.999,2,DANGEREUX,0,2.0,6,1440.0,2.0,-63,Faible,-10.719696406086369,25.474201365504765
2026-06-12 04:13:06,SIM_003,Puits principal — niveau -150 m,2.36,5.17,6.7,3.53,4.44,0.0,0.0,23.1,29.2,0.008,0.9441,0.0479,1,MODERE,0,2.0,8,1440.0,1.9,-67,Faible,-10.716469442088028,25.473215584014646
2026-06-12 04:18:38,SIM_001,Galerie Nord — niveau -120 m,3.34,7.08,9.7,4.81,6.23,0.0,0.0,23.0,29.9,0.002,0.3489,0.6491,2,DANGEREUX,0,3.0,8,1440.0,1.7,-66,Faible,-10.717575703601995,25.473246191500355
2026-06-12 04:18:39,SIM_003,Puits principal — niveau -150 m,1.35,3.0,4.3,2.22,2.72,0.0,0.0,23.1,29.0,0.01,0.9682,0.0218,1,MODERE,0,0.0,7,1440.0,1.3,-61,Faible,-10.716431592131453,25.473275735821368
2026-06-12 04:18:39,SIM_004,Galerie Sud — niveau -60 m,2.34,6.46,7.4,3.23,4.86,0.0,0.0,22.9,47.3,0.008,0.8634,0.1286,1,MODERE,0,2.7,7,1440.0,1.8,-63,Faible,-10.720004021359403,25.474208401867976
2026-06-12 04:18:39,SIM_002,Galerie Est — niveau -90 m,2.28,4.5,7.4,3.42,4.4,0.0,0.0,22.4,50.4,0.006,0.785,0.209,1,MODERE,0,0.4,11,1440.0,1.8,-59,Faible,-10.717003387751339,25.473656357171986
2026-06-12 04:18:40,SIM_001,Galerie Nord — niveau -120 m,2.2,4.64,6.4,3.33,4.14,0.0,0.0,22.5,43.8,0.006,0.8027,0.1913,1,MODERE,0,2.1,8,1440.0,1.7,-65,Faible,-10.717379091167587,25.473636939690184
2026-06-12 04:18:40,SIM_003,Puits principal — niveau -150 m,0.86,1.89,2.5,1.64,1.72,0.0,0.0,22.5,42.4,0.008,0.9279,0.0641,1,MODERE,0,0.2,8,1440.0,1.6,-64,Faible,-10.71629998634761,25.47316545275699
2026-06-12 04:18:40,SIM_002,Galerie Est — niveau -90 m,3.1,6.05,9.9,4.39,5.86,0.0,0.0,22.5,49.7,0.002,0.4969,0.5011,2,DANGEREUX,0,1.9,11,1440.0,1.6,-60,Faible,-10.716962730602244,25.473670935677053
2026-06-12 04:18:40,SIM_004,Galerie Sud — niveau -60 m,0.68,1.58,2.1,1.41,1.44,0.0,0.0,23.0,27.8,0.012,0.9823,0.0057,1,MODERE,0,0.0,8,1440.0,1.0,-62,Faible,-10.720155302828557,25.474021970762294
2026-06-12 04:18:42,SIM_002,Galerie Est — niveau -90 m,1.39,2.98,3.9,2.31,2.65,0.0,0.0,22.8,30.0,0.01,0.9704,0.0196,1,MODERE,0,2.1,10,1440.0,1.5,-71,Faible,-10.71679497745104,25.47310552454906
2026-06-12 04:18:44,SIM_002,Galerie Est — niveau -90 m,3.92,10.69,12.1,5.05,7.94,0.0,0.0,22.9,49.4,0.0,0.042,0.958,2,DANGEREUX,0,2.4,10,1440.0,1.2,-56,Faible,-10.716686708365165,25.473684379304224
2026-06-12 04:18:45,SIM_001,Galerie Nord — niveau -120 m,2.83,5.95,8.2,4.16,5.29,20.23,20.23,22.5,44.1,0.004,0.8577,0.1383,1,MODERE,0,2.2,11,1440.0,2.0,-62,Faible,-10.717528052065497,25.473338024911826
2026-06-12 04:18:45,SIM_003,Puits principal — niveau -150 m,2.1,4.47,6.1,3.21,3.97,20.19,20.19,22.9,49.9,0.008,0.9011,0.0909,1,MODERE,0,1.9,11,1440.0,1.0,-64,Faible,-10.716291290603817,25.47310749949831
2026-06-12 04:18:45,SIM_003,Puits principal — niveau -150 m,4.72,9.31,14.6,6.27,8.73,20.12,40.31,22.2,50.4,0.0,0.0174,0.9826,2,DANGEREUX,0,2.4,11,1440.0,0.9,-61,Faible,-10.716070884659647,25.473244125687593
2026-06-12 04:18:45,SIM_004,Galerie Sud — niveau -60 m,0.76,1.75,2.5,1.48,1.62,20.5,20.5,23.1,28.2,0.0107,0.9839,0.0054,1,MODERE,0,0.5,7,1440.0,1.3,-60,Faible,-10.719763216075695,25.473925755108993
2026-06-12 04:18:45,SIM_004,Galerie Sud — niveau -60 m,0.71,2.18,1.18,1.39,1.36,20.55,41.05,22.8,43.3,0.0207,0.9597,0.0196,1,MODERE,0,0.3,7,1440.0,1.6,-55,Faible,-10.720100194846761,25.474056384320345
2026-06-12 04:18:45,SIM_001,Galerie Nord — niveau -120 m,1.5,3.0,3.6,2.07,2.54,20.22,40.45,22.5,50.2,0.008,0.9178,0.0742,1,MODERE,0,2.3,6,1440.0,1.0,-71,Faible,-10.717755885501077,25.473167550907117
2026-06-12 04:18:48,SIM_002,Galerie Est — niveau -90 m,3.02,6.57,9.1,4.34,5.76,0.0,0.0,23.1,29.4,0.006,0.9184,0.0756,1,MODERE,0,0.1,9,1440.0,1.9,-61,Faible,-10.716809349436838,25.473620715737937
2026-06-12 04:18:48,SIM_002,Galerie Est — niveau -90 m,1.23,2.59,3.7,2.15,2.42,0.0,0.0,22.4,22.3,0.0,0.9987,0.0013,1,MODERE,0,2.1,12,1440.0,0.8,-59,Faible,-10.716685214742911,25.473673085721515
2026-06-12 04:18:49,SIM_001,Galerie Nord — niveau -120 m,2.34,6.46,7.4,3.23,4.86,20.22,60.67,22.9,47.3,0.008,0.8634,0.1286,1,MODERE,0,1.9,10,1440.0,1.0,-62,Modere,-10.717346877916182,25.47329526428355
2026-06-12 04:18:49,SIM_001,Galerie Nord — niveau -120 m,3.02,6.6,9.3,4.36,5.82,20.36,81.03,23.2,29.5,0.006,0.9184,0.0756,1,MODERE,0,1.2,11,1440.0,1.5,-67,Modere,-10.717739230138644,25.473107831490825
2026-06-12 04:18:49,SIM_003,Puits principal — niveau -150 m,1.3,4.11,5.9,1.88,3.3,19.41,59.72,22.6,16.0,0.015,0.1039,0.8811,2,DANGEREUX,0,2.1,12,1440.0,1.7,-63,Modere,-10.716362473767333,25.473297570014484
2026-06-12 04:18:49,SIM_004,Galerie Sud — niveau -60 m,3.09,6.02,9.9,4.39,5.85,20.47,61.52,22.5,49.8,0.002,0.4999,0.4981,1,MODERE,0,1.1,8,1440.0,1.4,-71,Modere,-10.720177910678528,25.473798351020896
2026-06-12 04:18:50,SIM_004,Galerie Sud — niveau -60 m,2.18,5.01,7.0,2.75,4.23,20.99,82.51,22.6,15.7,0.012,0.146,0.842,2,DANGEREUX,0,0.3,6,1440.0,1.5,-57,Modere,-10.720100354007648,25.47406806166094
2026-06-12 04:18:51,SIM_003,Puits principal — niveau -150 m,1.9,4.2,5.9,2.93,3.73,19.45,79.17,23.1,29.3,0.008,0.9487,0.0433,1,MODERE,0,1.5,8,1440.0,1.6,-55,Modere,-10.71654389747042,25.473570425122233
2026-06-12 04:18:51,SIM_002,Galerie Est — niveau -90 m,4.74,9.34,14.6,6.29,8.74,0.0,0.0,22.2,50.4,0.0,0.0174,0.9826,2,DANGEREUX,0,0.7,12,1440.0,1.5,-70,Faible,-10.716917186316083,25.473117486639676
2026-06-12 04:18:51,SIM_001,Galerie Nord — niveau -120 m,1.26,2.82,3.8,2.18,2.52,20.42,101.45,23.1,28.5,0.01,0.9788,0.0112,1,MODERE,0,2.0,8,1440.0,1.4,-58,Modere,-10.717613665964013,25.473322944066194
2026-06-12 04:18:51,SIM_003,Puits principal — niveau -150 m,2.89,6.07,8.4,3.4,5.19,19.85,99.02,22.5,44.1,0.004,0.7886,0.2074,1,MODERE,0,0.3,8,1440.0,0.9,-61,Modere,-10.716290649863272,25.473622003401292
2026-06-12 04:18:51,SIM_004,Galerie Sud — niveau -60 m,1.56,3.32,4.5,2.28,2.91,19.88,102.39,22.5,43.5,0.008,0.9031,0.0889,1,MODERE,0,2.1,6,1440.0,1.4,-69,Modere,-10.719800176878753,25.473807027336395
2026-06-12 04:18:52,SIM_001,Galerie Nord — niveau -120 m,1.4,2.9,4.5,2.41,2.8,20.47,121.92,22.3,26.1,0.008,0.9055,0.0865,1,MODERE,0,1.6,12,1440.0,1.2,-60,Modere,-10.717393584933909,25.47342772829496
2026-06-12 04:18:52,SIM_002,Galerie Est — niveau -90 m,3.1,6.05,9.9,4.39,5.86,0.0,0.0,22.5,49.7,0.002,0.4969,0.5011,2,DANGEREUX,0,0.7,11,1440.0,1.8,-61,Faible,-10.717081148876984,25.473450820196057
2026-06-12 04:18:52,SIM_003,Puits principal — niveau -150 m,2.16,4.54,6.2,3.31,4.05,20.0,119.02,22.5,43.9,0.006,0.7878,0.2062,1,MODERE,0,1.8,10,1440.0,1.9,-67,Modere,-10.716005974801059,25.473545454785484
2026-06-12 04:18:52,SIM_004,Galerie Sud — niveau -60 m,2.09,4.47,6.1,3.21,3.97,19.68,122.07,22.9,49.9,0.008,0.9011,0.0909,1,MODERE,0,0.6,7,1440.0,1.9,-66,Modere,-10.720008411610225,25.473703366388165
2026-06-12 04:18:52,SIM_002,Galerie Est — niveau -90 m,4.72,9.28,14.5,6.27,8.69,0.0,0.0,22.2,50.5,0.0,0.012,0.988,2,DANGEREUX,0,1.7,11,1440.0,1.9,-63,Faible,-10.716876094272216,25.47344864812992
2026-06-12 04:18:52,SIM_001,Galerie Nord — niveau -120 m,2.83,5.95,8.2,4.16,5.29,20.3,142.22,22.5,44.1,0.004,0.8577,0.1383,1,MODERE,0,1.2,7,1440.0,0.8,-66,Modere,-10.717472720952353,25.473539193929522
2026-06-12 04:24:33,SIM_002,Galerie Est — niveau -90 m,2.34,6.46,7.4,3.23,4.86,0.0,0.0,22.9,47.3,0.008,0.8634,0.1286,1,MODERE,0,2.2,12,1440.0,1.0,-67,Faible,-10.716779727010545,25.473122478891746
