horodatage,casque,zone,sensor1,sensor2,sensor3,sensor4,h2s_mesure,h2s_predit,dose_cumulee,temperature,humidite,prob_normal,prob_modere,prob_dangereux,niveau,label,temp_elevee,vitesse_kmh,satellites,altitude,hdop,rssi_wifi,exposition,latitude,longitude
2026-06-26 09:27:30,SIM_004,Galerie Sud — niveau -60 m,14.58,39.49,42.7,18.69,28.865,0.0,55.0,22.9,15.8,0.0,0.0,1.0,2,DANGEREUX,0,0.1,11,1440.0,0.8,-55,Modere,-10.719800807609806,25.473802229519283
2026-06-26 09:27:31,SIM_001,Galerie Nord — niveau -120 m,0.0,0.02,0.0,0.43,0.113,0.0,0.0,22.5,29.9,1.0,0.0,0.0,0,NORMAL,0,0.9,7,1440.0,1.9,-63,Faible,-10.717724974547975,25.47331161694522
2026-06-26 09:27:31,SIM_002,Galerie Est — niveau -90 m,0.73,1.67,3.1,1.38,1.72,0.0,15.1,22.6,30.1,0.0,1.0,0.0,1,MODERE,0,0.4,8,1440.0,1.1,-61,Faible,-10.716813735626031,25.473136595401193
2026-06-26 09:27:32,SIM_003,Puits principal — niveau -150 m,4.81,12.7,14.0,6.53,9.51,0.0,38.9,22.1,41.5,0.0,0.0,1.0,2,DANGEREUX,0,0.5,10,1440.0,1.8,-58,Faible,-10.716022239524346,25.473271206049457
2026-06-26 09:27:32,SIM_004,Galerie Sud — niveau -60 m,1.04,5.6,5.9,2.49,3.757,0.0,58.75,22.4,49.0,0.0,1.0,0.0,1,MODERE,0,0.5,12,1440.0,1.4,-62,Modere,-10.719636774298358,25.474217930256117
2026-06-26 09:27:34,SIM_001,Galerie Nord — niveau -120 m,0.45,0.82,1.6,0.96,0.958,0.0,0.0,23.3,50.3,1.0,0.0,0.0,0,NORMAL,0,1.9,10,1440.0,1.2,-71,Faible,-10.717338909296362,25.473591131685428
2026-06-26 09:27:34,SIM_002,Galerie Est — niveau -90 m,1.18,4.08,10.2,3.02,4.62,0.0,19.72,22.7,30.3,0.0,1.0,0.0,1,MODERE,0,1.7,6,1440.0,1.0,-57,Faible,-10.716952266498017,25.47369613993368
2026-06-26 09:27:34,SIM_003,Puits principal — niveau -150 m,7.24,18.7,25.0,10.54,15.37,0.0,54.27,22.8,29.4,0.0,0.0,1.0,2,DANGEREUX,0,1.6,8,1440.0,1.0,-70,Modere,-10.716408915680438,25.47331411805068
2026-06-26 09:27:34,SIM_004,Galerie Sud — niveau -60 m,0.0,0.31,0.0,0.14,0.113,0.0,58.75,22.0,49.5,1.0,0.0,0.0,0,NORMAL,0,2.2,8,1440.0,2.0,-64,Modere,-10.719913499503125,25.473751214284665
2026-06-26 09:27:35,SIM_001,Galerie Nord — niveau -120 m,4.59,9.67,13.5,6.47,8.557,0.0,8.56,23.1,29.4,0.0,0.0,1.0,2,DANGEREUX,0,1.3,6,1440.0,1.4,-68,Faible,-10.717417396583087,25.47330856824556
2026-06-26 09:27:35,SIM_002,Galerie Est — niveau -90 m,0.05,0.19,0.1,0.49,0.207,0.0,19.72,22.5,21.6,1.0,0.0,0.0,0,NORMAL,0,1.9,9,1440.0,1.6,-59,Faible,-10.716837735564887,25.473536875401557
2026-06-26 09:27:36,SIM_003,Puits principal — niveau -150 m,1.06,2.59,5.1,1.84,2.647,0.0,56.92,23.2,29.4,0.0,1.0,0.0,1,MODERE,0,0.8,9,1440.0,1.0,-69,Modere,-10.716596977107129,25.47362356074934
2026-06-26 09:27:36,SIM_004,Galerie Sud — niveau -60 m,8.27,20.1,29.0,12.54,17.477,0.0,76.23,22.9,29.0,0.0,0.0,1.0,2,DANGEREUX,0,1.6,6,1440.0,1.0,-56,Modere,-10.719741392550938,25.47375844904399
2026-06-26 09:27:41,SIM_001,Galerie Nord — niveau -120 m,0.0,0.03,0.0,0.43,0.115,0.0,0.0,22.4,27.6,1.0,0.0,0.0,0,NORMAL,0,0.5,11,1440.0,1.4,-71,Faible,-10.7172773687197,25.473669005776024
2026-06-26 09:27:41,SIM_002,Galerie Est — niveau -90 m,2.15,4.39,5.3,3.21,3.763,0.0,3.76,23.0,46.8,0.0,1.0,0.0,1,MODERE,0,0.6,9,1440.0,1.9,-69,Faible,-10.717123109625957,25.47357591653003
2026-06-26 09:27:41,SIM_003,Puits principal — niveau -150 m,7.23,18.36,25.2,9.71,15.125,0.0,15.12,22.8,29.2,0.0,0.0,1.0,2,DANGEREUX,0,2.1,8,1440.0,1.7,-55,Faible,-10.716117391988524,25.473565010140597
2026-06-26 09:27:41,SIM_004,Galerie Sud — niveau -60 m,0.45,0.82,1.6,0.96,0.958,0.0,0.0,23.3,50.3,1.0,0.0,0.0,0,NORMAL,0,2.7,7,1440.0,0.8,-56,Faible,-10.719837772240203,25.4741016021008
2026-06-26 09:27:42,SIM_001,Galerie Nord — niveau -120 m,2.72,5.79,7.9,4.01,5.105,0.0,5.11,23.0,29.7,0.0,1.0,0.0,1,MODERE,0,2.3,8,1440.0,1.6,-60,Faible,-10.717606206344987,25.473402760545746
2026-06-26 09:27:42,SIM_002,Galerie Est — niveau -90 m,6.27,13.33,18.5,8.69,11.697,0.0,15.46,23.1,29.1,0.0,0.0,1.0,2,DANGEREUX,0,1.0,7,1440.0,1.6,-59,Faible,-10.717154442656,25.47337581818341
2026-06-26 09:27:43,SIM_003,Puits principal — niveau -150 m,0.06,0.2,0.3,0.51,0.268,0.0,15.12,23.0,6.5,1.0,0.0,0.0,0,NORMAL,0,2.0,9,1440.0,1.9,-60,Faible,-10.716032368879818,25.473678076599672
2026-06-26 09:27:43,SIM_004,Galerie Sud — niveau -60 m,2.3,4.06,6.3,3.23,3.973,0.0,3.97,22.7,19.6,0.0,1.0,0.0,1,MODERE,0,0.3,7,1440.0,2.0,-67,Faible,-10.719888844668647,25.47404612909156
2026-06-26 09:27:45,SIM_001,Galerie Nord — niveau -120 m,5.29,12.1,18.1,5.84,10.332,0.0,15.44,22.5,50.2,0.0,0.0,1.0,2,DANGEREUX,0,2.5,11,1440.0,1.4,-70,Faible,-10.717386160788564,25.473684024235652
2026-06-26 09:27:45,SIM_002,Galerie Est — niveau -90 m,0.0,0.12,0.0,0.47,0.147,0.0,15.46,23.0,47.0,1.0,0.0,0.0,0,NORMAL,0,1.3,11,1440.0,0.9,-64,Faible,-10.716935366783765,25.47314161260965
2026-06-26 09:27:45,SIM_003,Puits principal — niveau -150 m,0.98,2.84,5.7,2.2,2.93,0.0,18.05,22.5,30.4,0.0,1.0,0.0,1,MODERE,0,1.6,7,1440.0,1.3,-60,Faible,-10.716069407785021,25.473142844577822
2026-06-26 09:27:45,SIM_004,Galerie Sud — niveau -60 m,6.28,13.34,18.5,8.74,11.715,0.0,15.69,23.1,29.1,0.0,0.0,1.0,2,DANGEREUX,0,2.0,7,1440.0,1.5,-59,Faible,-10.720084589800088,25.473712096996667
2026-06-26 09:27:46,SIM_001,Galerie Nord — niveau -120 m,0.45,1.01,1.0,0.97,0.857,0.0,15.44,22.7,22.3,1.0,0.0,0.0,0,NORMAL,0,0.5,8,1440.0,1.8,-71,Faible,-10.717262505324095,25.473646890022437
2026-06-26 09:27:46,SIM_002,Galerie Est — niveau -90 m,2.26,4.44,7.3,3.4,4.35,0.0,19.81,22.4,50.4,0.0,1.0,0.0,1,MODERE,0,1.6,6,1440.0,1.1,-63,Faible,-10.716800763116664,25.473271532234733
2026-06-26 09:27:47,SIM_003,Puits principal — niveau -150 m,6.92,14.41,20.4,9.23,12.74,0.0,30.8,22.4,43.1,0.0,0.0,1.0,2,DANGEREUX,0,1.5,9,1440.0,1.8,-62,Faible,-10.71614018964644,25.473579025300058
2026-06-26 09:27:47,SIM_004,Galerie Sud — niveau -60 m,0.02,0.13,0.0,0.5,0.163,0.0,15.69,22.7,21.1,1.0,0.0,0.0,0,NORMAL,0,2.8,12,1440.0,1.2,-55,Faible,-10.719830722379855,25.47407935478534
2026-06-26 09:27:49,SIM_001,Galerie Nord — niveau -120 m,2.2,4.64,6.4,3.34,4.145,0.0,19.58,22.5,43.9,0.0,1.0,0.0,1,MODERE,0,1.2,8,1440.0,1.6,-69,Faible,-10.717564144440994,25.47341016229312
2026-06-26 09:27:49,SIM_002,Galerie Est — niveau -90 m,4.25,9.22,13.0,5.78,8.062,0.0,27.87,23.1,29.4,0.0,0.0,1.0,2,DANGEREUX,0,0.1,11,1440.0,1.9,-58,Faible,-10.717031561215876,25.473136951623395
2026-06-26 09:27:49,SIM_003,Puits principal — niveau -150 m,0.0,0.1,0.0,0.47,0.142,0.0,30.8,23.1,50.6,1.0,0.0,0.0,0,NORMAL,0,2.4,12,1440.0,1.2,-72,Faible,-10.716548011533392,25.473430808882178
2026-06-26 09:27:49,SIM_004,Galerie Sud — niveau -60 m,3.35,5.71,9.1,4.59,5.688,0.0,21.38,22.7,19.0,0.0,1.0,0.0,1,MODERE,0,0.7,10,1440.0,1.8,-56,Faible,-10.720127120777953,25.473880491897127
2026-06-26 09:27:50,SIM_001,Galerie Nord — niveau -120 m,5.21,12.05,17.6,5.85,10.178,0.0,29.76,22.5,16.1,0.0,0.0,1.0,2,DANGEREUX,0,0.8,10,1440.0,1.8,-55,Faible,-10.717221869692915,25.47346334297358
2026-06-26 09:27:50,SIM_002,Galerie Est — niveau -90 m,0.0,0.02,0.0,0.43,0.113,0.0,27.87,22.5,29.9,1.0,0.0,0.0,0,NORMAL,0,1.0,11,1440.0,1.8,-58,Faible,-10.71691782095206,25.47343818502634
2026-06-26 09:27:51,SIM_003,Puits principal — niveau -150 m,0.55,1.11,2.0,0.97,1.157,0.0,31.95,23.3,28.5,0.0,1.0,0.0,1,MODERE,0,2.9,11,1440.0,1.3,-71,Faible,-10.716567025960156,25.473344273918908
2026-06-26 09:27:51,SIM_004,Galerie Sud — niveau -60 m,4.9,12.94,14.5,5.35,9.423,0.0,30.8,22.2,40.8,0.0,0.0,1.0,2,DANGEREUX,0,2.8,10,1440.0,1.4,-67,Faible,-10.719994533308268,25.474191666592663
2026-06-26 09:27:52,CASQUE_001,Mine Kamoto - KCC Kolwezi,1.02,3.83,9.9,2.96,4.428,0.0,19.29,23.3,29.3,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Faible,-10.7181,25.4728
2026-06-26 09:27:52,SIM_001,Galerie Nord — niveau -120 m,0.0,0.32,0.0,0.14,0.115,0.0,29.76,21.9,49.8,1.0,0.0,0.0,0,NORMAL,0,2.0,6,1440.0,0.9,-71,Faible,-10.71772945493484,25.473355144251844
2026-06-26 09:27:52,SIM_002,Galerie Est — niveau -90 m,0.78,2.12,5.1,1.22,2.305,0.0,30.18,22.9,16.0,0.0,1.0,0.0,1,MODERE,0,0.4,10,1440.0,0.9,-60,Faible,-10.717007126734277,25.473419656391304
2026-06-26 09:27:53,SIM_003,Puits principal — niveau -150 m,8.35,20.2,29.7,12.7,17.738,0.0,49.69,22.9,28.9,0.0,0.0,1.0,2,DANGEREUX,0,0.9,6,1440.0,1.3,-60,Faible,-10.7165985031945,25.473514190606974
2026-06-26 09:27:53,SIM_004,Galerie Sud — niveau -60 m,0.09,0.28,0.4,0.5,0.318,0.0,30.8,23.1,29.9,1.0,0.0,0.0,0,NORMAL,0,1.9,8,1440.0,1.9,-59,Faible,-10.720016217201612,25.473771058159254
2026-06-26 09:27:53,CASQUE_001,Mine Kamoto - KCC Kolwezi,1.88,4.16,5.9,2.92,3.715,0.0,23.0,23.1,29.4,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Faible,-10.7181,25.4728
2026-06-26 09:27:54,CASQUE_001,Mine Kamoto - KCC Kolwezi,0.96,2.11,4.5,1.49,2.265,0.0,25.27,23.3,28.6,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Faible,-10.7181,25.4728
2026-06-26 09:27:54,SIM_001,Galerie Nord — niveau -120 m,1.04,5.6,5.9,2.49,3.757,0.0,33.52,22.4,49.0,0.0,1.0,0.0,1,MODERE,0,0.2,8,1440.0,1.7,-62,Faible,-10.717378534430825,25.47327710267652
2026-06-26 09:27:55,SIM_002,Galerie Est — niveau -90 m,4.81,12.7,14.0,6.53,9.51,0.0,39.69,22.1,41.5,0.0,0.0,1.0,2,DANGEREUX,0,2.5,7,1440.0,1.1,-64,Faible,-10.71679082033049,25.473178563605334
2026-06-26 09:27:55,SIM_003,Puits principal — niveau -150 m,0.45,1.01,1.0,0.97,0.857,0.0,49.69,22.7,22.3,1.0,0.0,0.0,0,NORMAL,0,0.8,10,1440.0,1.5,-57,Faible,-10.716545709014232,25.4733136347787
2026-06-26 09:27:55,SIM_004,Galerie Sud — niveau -60 m,0.62,1.7,3.9,1.06,1.82,0.0,32.62,23.0,17.8,0.0,1.0,0.0,1,MODERE,0,2.7,12,1440.0,1.2,-61,Faible,-10.719803928901847,25.474095853839717
2026-06-26 09:27:55,CASQUE_001,Mine Kamoto - KCC Kolwezi,0.5,1.39,3.3,1.42,1.652,0.0,26.92,23.2,29.9,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Faible,-10.7181,25.4728
2026-06-26 09:27:56,CASQUE_001,Mine Kamoto - KCC Kolwezi,1.15,3.96,10.1,2.97,4.545,0.0,31.46,23.2,30.8,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Faible,-10.7181,25.4728
2026-06-26 09:27:57,SIM_001,Galerie Nord — niveau -120 m,7.24,18.7,25.0,10.54,15.37,0.0,48.89,22.8,29.4,0.0,0.0,1.0,2,DANGEREUX,0,0.9,10,1440.0,1.7,-57,Faible,-10.717571520733069,25.473631558807227
2026-06-26 09:27:57,SIM_002,Galerie Est — niveau -90 m,0.0,0.08,0.0,0.45,0.133,0.0,39.69,22.9,41.4,1.0,0.0,0.0,0,NORMAL,0,1.8,6,1440.0,1.6,-60,Faible,-10.71711796111915,25.473451058650056
2026-06-26 09:27:57,SIM_003,Puits principal — niveau -150 m,0.75,1.66,2.0,1.52,1.482,0.0,51.17,22.5,41.8,0.0,1.0,0.0,1,MODERE,0,0.6,11,1440.0,1.6,-72,Modere,-10.7165870826099,25.47347668704375
2026-06-26 09:27:57,SIM_004,Galerie Sud — niveau -60 m,13.11,35.62,39.2,16.78,26.178,0.0,58.8,23.0,17.8,0.0,0.0,1.0,2,DANGEREUX,0,0.2,6,1440.0,1.0,-65,Modere,-10.719620227141231,25.47424709589959
2026-06-26 09:27:57,CASQUE_001,Mine Kamoto - KCC Kolwezi,0.68,2.91,8.1,2.36,3.512,0.0,34.98,23.2,50.3,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Faible,-10.7181,25.4728
2026-06-26 09:27:59,CASQUE_001,Mine Kamoto - KCC Kolwezi,0.73,1.67,3.1,1.38,1.72,0.0,36.7,22.6,30.1,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Faible,-10.7181,25.4728
2026-06-26 09:27:59,SIM_001,Galerie Nord — niveau -120 m,0.0,0.14,0.0,0.48,0.155,0.0,48.89,22.6,28.5,1.0,0.0,0.0,0,NORMAL,0,1.7,7,1440.0,1.9,-57,Faible,-10.717256448353657,25.473431127491388
2026-06-26 09:27:59,SIM_002,Galerie Est — niveau -90 m,1.18,4.08,10.2,3.02,4.62,0.0,44.31,22.7,30.3,0.0,1.0,0.0,1,MODERE,0,2.6,6,1440.0,1.0,-68,Faible,-10.716850384623502,25.47359435158456
2026-06-26 09:27:59,SIM_003,Puits principal — niveau -150 m,3.98,10.83,12.3,5.04,8.037,0.0,59.21,22.9,49.8,0.0,0.0,1.0,2,DANGEREUX,0,1.4,10,1440.0,1.3,-57,Modere,-10.71643954680323,25.47324928361504
2026-06-26 09:27:59,SIM_004,Galerie Sud — niveau -60 m,0.0,0.13,0.1,0.45,0.17,0.0,58.8,23.3,28.9,1.0,0.0,0.0,0,NORMAL,0,1.9,8,1440.0,1.3,-65,Modere,-10.719691295117205,25.47406759678727
2026-06-26 09:27:59,CASQUE_001,Mine Kamoto - KCC Kolwezi,4.38,7.79,10.3,6.66,7.282,0.0,43.98,22.3,50.3,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Faible,-10.7181,25.4728
2026-06-26 09:28:01,CASQUE_001,Mine Kamoto - KCC Kolwezi,2.55,10.57,12.6,4.31,7.507,0.0,51.48,22.2,48.2,0.0,0.9987,0.0013,1,MODERE,0,0.3,9,1440,1.1,-62,Modere,-10.7181,25.4728
2026-06-26 09:28:01,SIM_001,Galerie Nord — niveau -120 m,1.04,5.6,5.9,2.49,3.757,0.0,52.64,22.4,49.0,0.0,1.0,0.0,1,MODERE,0,2.6,8,1440.0,1.0,-58,Modere,-10.717355421768568,25.473297559225117
2026-06-26 09:28:01,SIM_002,Galerie Est — niveau -90 m,6.28,13.34,18.5,8.74,11.715,0.0,56.02,23.1,29.1,0.0,0.0,1.0,2,DANGEREUX,0,1.0,10,1440.0,1.0,-66,Modere,-10.717187835527563,25.473421259180135
2026-06-26 09:28:01,SIM_003,Puits principal — niveau -150 m,0.0,0.04,0.0,0.43,0.117,0.0,59.21,22.6,29.9,1.0,0.0,0.0,0,NORMAL,0,2.2,9,1440.0,1.9,-64,Modere,-10.716139173270037,25.473102283842493
2026-06-26 09:28:01,SIM_004,Galerie Sud — niveau -60 m,3.35,5.71,9.1,4.59,5.688,0.0,64.48,22.7,19.0,0.0,1.0,0.0,1,MODERE,0,0.7,10,1440.0,1.0,-71,Modere,-10.720070668074987,25.47422607304512
2026-06-26 09:28:02,CASQUE_001,Mine Kamoto - KCC Kolwezi,1.88,4.16,5.9,2.92,3.715,0.0,55.2,23.1,29.4,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Modere,-10.7181,25.4728
2026-06-26 09:28:03,CASQUE_001,Mine Kamoto - KCC Kolwezi,1.01,3.81,9.9,2.96,4.42,0.0,59.62,23.3,28.7,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Modere,-10.7181,25.4728
2026-06-26 09:28:03,SIM_001,Galerie Nord — niveau -120 m,4.73,9.33,14.6,5.85,8.627,0.0,61.27,22.2,50.2,0.0,0.0,1.0,2,DANGEREUX,0,0.5,9,1440.0,1.2,-55,Modere,-10.71744506824524,25.473362719793673
2026-06-26 09:28:03,SIM_002,Galerie Est — niveau -90 m,0.49,1.1,1.2,1.02,0.953,0.0,56.02,23.1,22.0,1.0,0.0,0.0,0,NORMAL,0,0.0,7,1440.0,1.9,-66,Modere,-10.716879713892514,25.47353485266101
2026-06-26 09:28:03,SIM_003,Puits principal — niveau -150 m,1.02,3.83,9.9,2.96,4.428,0.0,63.64,23.3,29.3,0.0,1.0,0.0,1,MODERE,0,1.8,6,1440.0,1.8,-58,Modere,-10.716250754085845,25.47320482748161
2026-06-26 09:28:03,SIM_004,Galerie Sud — niveau -60 m,4.9,12.94,14.5,5.35,9.423,0.0,73.91,22.2,40.8,0.0,0.0,1.0,2,DANGEREUX,0,0.4,10,1440.0,1.5,-70,Modere,-10.720040413007256,25.473861071665812
2026-06-26 09:28:04,CASQUE_001,Mine Kamoto - KCC Kolwezi,1.84,3.77,4.7,2.68,3.248,0.0,62.87,22.2,49.7,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Modere,-10.7181,25.4728
2026-06-26 09:28:05,CASQUE_001,Mine Kamoto - KCC Kolwezi,1.16,2.6,4.7,3.42,2.97,0.0,65.84,22.4,42.8,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Modere,-10.7181,25.4728
2026-06-26 09:28:04,SIM_001,Galerie Nord — niveau -120 m,0.0,0.06,0.0,0.47,0.133,0.0,61.27,22.5,25.3,1.0,0.0,0.0,0,NORMAL,0,1.7,12,1440.0,1.6,-58,Modere,-10.717723177495053,25.473320525446724
2026-06-26 09:28:05,SIM_002,Galerie Est — niveau -90 m,1.12,3.38,8.2,2.46,3.79,0.0,59.81,23.3,29.0,0.0,1.0,0.0,1,MODERE,0,0.6,11,1440.0,1.4,-64,Modere,-10.716606629191181,25.473155543466333
2026-06-26 09:28:05,SIM_003,Puits principal — niveau -150 m,13.06,35.58,39.1,16.79,26.133,0.0,89.77,23.0,19.6,0.0,0.0,1.0,2,DANGEREUX,0,1.3,7,1440.0,1.9,-67,Modere,-10.71619781061437,25.473345465721525
2026-06-26 09:28:05,SIM_004,Galerie Sud — niveau -60 m,0.08,0.27,0.2,0.58,0.282,0.0,73.91,22.2,50.0,1.0,0.0,0.0,0,NORMAL,0,2.9,8,1440.0,1.9,-65,Modere,-10.72002735785839,25.4741760215441
2026-06-26 09:28:06,CASQUE_001,Mine Kamoto - KCC Kolwezi,0.6,1.2,2.3,0.99,1.272,0.0,67.11,23.4,28.0,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Modere,-10.7181,25.4728
2026-06-26 09:28:07,CASQUE_001,Mine Kamoto - KCC Kolwezi,1.56,3.13,5.1,2.54,3.082,0.0,70.19,22.4,25.9,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Modere,-10.7181,25.4728
2026-06-26 09:28:07,SIM_001,Galerie Nord — niveau -120 m,0.69,1.45,1.4,1.14,1.17,0.0,62.44,23.1,21.8,0.0,1.0,0.0,1,MODERE,0,0.1,11,1440.0,0.8,-62,Modere,-10.717261165117378,25.473501583943825
2026-06-26 09:28:07,SIM_002,Galerie Est — niveau -90 m,4.73,9.33,14.6,5.85,8.627,0.0,68.44,22.2,50.2,0.0,0.0,1.0,2,DANGEREUX,0,1.0,11,1440.0,1.6,-65,Modere,-10.717053282621068,25.47338076968737
2026-06-26 09:28:07,SIM_003,Puits principal — niveau -150 m,0.0,0.08,0.0,0.44,0.13,0.0,89.77,22.4,26.1,1.0,0.0,0.0,0,NORMAL,0,2.8,6,1440.0,1.2,-68,Modere,-10.716350711826827,25.473611807174358
2026-06-26 09:28:07,SIM_004,Galerie Sud — niveau -60 m,4.23,8.87,12.5,5.11,7.678,0.0,81.59,22.5,44.4,0.0,1.0,0.0,1,MODERE,0,2.4,6,1440.0,0.9,-69,Modere,-10.720113844697487,25.474026330024117
2026-06-26 09:28:08,CASQUE_001,Mine Kamoto - KCC Kolwezi,1.18,4.08,10.2,3.02,4.62,0.0,74.81,22.7,30.3,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Modere,-10.7181,25.4728
2026-06-26 09:28:09,CASQUE_001,Mine Kamoto - KCC Kolwezi,2.9,5.69,7.8,3.6,4.998,0.0,79.81,22.4,48.5,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Modere,-10.7181,25.4728
2026-06-26 09:28:08,SIM_001,Galerie Nord — niveau -120 m,13.09,35.62,39.2,16.81,26.18,0.0,88.62,23.0,18.6,0.0,0.0,1.0,2,DANGEREUX,0,1.7,6,1440.0,1.9,-64,Modere,-10.717572765659664,25.473328076647437
2026-06-26 09:28:09,SIM_002,Galerie Est — niveau -90 m,0.15,0.4,0.6,0.71,0.465,0.0,68.44,22.7,21.1,1.0,0.0,0.0,0,NORMAL,0,1.2,6,1440.0,1.6,-72,Modere,-10.716840014229733,25.47310860460305
2026-06-26 09:28:09,SIM_003,Puits principal — niveau -150 m,1.05,2.28,2.7,1.76,1.948,0.0,91.72,23.2,41.1,0.0,1.0,0.0,1,MODERE,0,2.9,7,1440.0,1.8,-58,Modere,-10.716240236053087,25.47369356631023
2026-06-26 09:28:09,SIM_004,Galerie Sud — niveau -60 m,4.7,9.21,13.0,5.94,8.213,0.0,89.8,22.3,50.1,0.0,0.0,1.0,2,DANGEREUX,0,2.1,6,1440.0,1.0,-58,Modere,-10.719961557181822,25.474005705446853
2026-06-26 09:28:10,CASQUE_001,Mine Kamoto - KCC Kolwezi,0.6,1.2,2.3,0.99,1.272,0.0,81.08,23.4,28.0,0.0,1.0,0.0,1,MODERE,0,0.3,9,1440,1.1,-62,Modere,-10.7181,25.4728
