horodatage,casque,zone,sensor1,sensor2,sensor3,sensor4,h2s_mesure,h2s_predit,dose_cumulee,temperature,humidite,prob_normal,prob_modere,prob_dangereux,niveau,label,temp_elevee,vitesse_kmh,satellites,altitude,hdop,rssi_wifi,exposition,latitude,longitude
2026-06-30 23:26:52,CASQUE_001,Zone H2S,3.85,3.85,3.85,3.85,3.85,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-51,Faible,0.0,0.0
2026-06-30 23:26:57,CASQUE_001,Zone H2S,3.86,3.86,3.86,3.86,3.86,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:27:02,CASQUE_001,Zone H2S,3.75,3.75,3.75,3.75,3.75,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:27:07,CASQUE_001,Zone H2S,3.94,3.94,3.94,3.94,3.94,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-51,Faible,0.0,0.0
2026-06-30 23:27:12,CASQUE_001,Zone H2S,3.73,3.73,3.73,3.73,3.73,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-51,Faible,0.0,0.0
2026-06-30 23:27:17,CASQUE_001,Zone H2S,3.73,3.73,3.73,3.73,3.73,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:27:22,CASQUE_001,Zone H2S,3.68,3.68,3.68,3.68,3.68,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:27:29,CASQUE_001,Zone H2S,3.79,3.79,3.79,3.79,3.79,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:27:32,CASQUE_001,Zone H2S,3.61,3.61,3.61,3.61,3.61,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:27:37,CASQUE_001,Zone H2S,3.68,3.68,3.68,3.68,3.68,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:27:42,CASQUE_001,Zone H2S,3.61,3.61,3.61,3.61,3.61,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:27:47,CASQUE_001,Zone H2S,3.68,3.68,3.68,3.68,3.68,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-51,Faible,0.0,0.0
2026-06-30 23:27:52,CASQUE_001,Zone H2S,3.7,3.7,3.7,3.7,3.7,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:27:57,CASQUE_001,Zone H2S,3.8,3.8,3.8,3.8,3.8,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-51,Faible,0.0,0.0
2026-06-30 23:28:02,CASQUE_001,Zone H2S,4.06,4.06,4.06,4.06,4.06,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:28:07,CASQUE_001,Zone H2S,3.79,3.79,3.79,3.79,3.79,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-51,Faible,0.0,0.0
2026-06-30 23:28:12,CASQUE_001,Zone H2S,3.79,3.79,3.79,3.79,3.79,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-55,Faible,0.0,0.0
2026-06-30 23:28:19,CASQUE_001,Zone H2S,3.83,3.83,3.83,3.83,3.83,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-57,Faible,0.0,0.0
2026-06-30 23:28:48,CASQUE_001,Zone H2S,3.98,3.98,3.98,3.98,3.98,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-63,Faible,0.0,0.0
2026-06-30 23:28:54,CASQUE_001,Zone H2S,3.97,3.97,3.97,3.97,3.97,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-61,Faible,0.0,0.0
2026-06-30 23:28:55,CASQUE_001,Zone H2S,3.98,3.98,3.98,3.98,3.98,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-55,Faible,0.0,0.0
2026-06-30 23:29:00,CASQUE_001,Zone H2S,3.82,3.82,3.82,3.82,3.82,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-59,Faible,0.0,0.0
2026-06-30 23:29:05,CASQUE_001,Zone H2S,3.82,3.82,3.82,3.82,3.82,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-58,Faible,0.0,0.0
2026-06-30 23:29:12,CASQUE_001,Zone H2S,3.86,3.86,3.86,3.86,3.86,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-45,Faible,0.0,0.0
2026-06-30 23:29:17,CASQUE_001,Zone H2S,4.01,4.01,4.01,4.01,4.01,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-44,Faible,0.0,0.0
2026-06-30 23:29:22,CASQUE_001,Zone H2S,4.09,4.09,4.09,4.09,4.09,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-49,Faible,0.0,0.0
2026-06-30 23:29:28,CASQUE_001,Zone H2S,4.28,4.28,4.28,4.28,4.28,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:29:32,CASQUE_001,Zone H2S,3.89,3.89,3.89,3.89,3.89,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-49,Faible,0.0,0.0
2026-06-30 23:29:38,CASQUE_001,Zone H2S,3.86,3.86,3.86,3.86,3.86,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-49,Faible,0.0,0.0
2026-06-30 23:29:43,CASQUE_001,Zone H2S,3.63,3.63,3.63,3.63,3.63,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-48,Faible,0.0,0.0
2026-06-30 23:29:48,CASQUE_001,Zone H2S,3.82,3.82,3.82,3.82,3.82,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-46,Faible,0.0,0.0
2026-06-30 23:29:53,CASQUE_001,Zone H2S,3.69,3.69,3.69,3.69,3.69,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-47,Faible,0.0,0.0
2026-06-30 23:29:58,CASQUE_001,Zone H2S,3.65,3.65,3.65,3.65,3.65,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-46,Faible,0.0,0.0
2026-06-30 23:30:03,CASQUE_001,Zone H2S,3.56,3.56,3.56,3.56,3.56,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-54,Faible,0.0,0.0
2026-06-30 23:30:08,CASQUE_001,Zone H2S,3.58,3.58,3.58,3.58,3.58,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-56,Faible,0.0,0.0
2026-06-30 23:30:13,CASQUE_001,Zone H2S,3.7,3.7,3.7,3.7,3.7,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-48,Faible,0.0,0.0
2026-06-30 23:30:18,CASQUE_001,Zone H2S,3.56,3.56,3.56,3.56,3.56,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-48,Faible,0.0,0.0
2026-06-30 23:30:24,CASQUE_001,Zone H2S,3.62,3.62,3.62,3.62,3.62,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-50,Faible,0.0,0.0
2026-06-30 23:30:28,CASQUE_001,Zone H2S,3.72,3.72,3.72,3.72,3.72,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:30:33,CASQUE_001,Zone H2S,3.75,3.75,3.75,3.75,3.75,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-51,Faible,0.0,0.0
2026-06-30 23:30:40,CASQUE_001,Zone H2S,3.82,3.82,3.82,3.82,3.82,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-53,Faible,0.0,0.0
2026-06-30 23:30:55,CASQUE_001,Zone H2S,4.03,4.03,4.03,4.03,4.03,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-50,Faible,0.0,0.0
2026-06-30 23:30:59,CASQUE_001,Zone H2S,3.73,3.73,3.73,3.73,3.73,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:31:04,CASQUE_001,Zone H2S,3.8,3.8,3.8,3.8,3.8,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:31:09,CASQUE_001,Zone H2S,3.66,3.66,3.66,3.66,3.66,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-53,Faible,0.0,0.0
2026-06-30 23:31:14,CASQUE_001,Zone H2S,3.61,3.61,3.61,3.61,3.61,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-54,Faible,0.0,0.0
2026-06-30 23:31:19,CASQUE_001,Zone H2S,3.62,3.62,3.62,3.62,3.62,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-51,Faible,0.0,0.0
2026-06-30 23:31:26,CASQUE_001,Zone H2S,3.8,3.8,3.8,3.8,3.8,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-46,Faible,0.0,0.0
2026-06-30 23:31:31,CASQUE_001,Zone H2S,3.52,3.52,3.52,3.52,3.52,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-52,Faible,0.0,0.0
2026-06-30 23:31:37,CASQUE_001,Zone H2S,3.58,3.58,3.58,3.58,3.58,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-51,Faible,0.0,0.0
2026-06-30 23:31:41,CASQUE_001,Zone H2S,3.61,3.61,3.61,3.61,3.61,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-48,Faible,0.0,0.0
2026-06-30 23:31:46,CASQUE_001,Zone H2S,3.68,3.68,3.68,3.68,3.68,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-47,Faible,0.0,0.0
2026-06-30 23:31:51,CASQUE_001,Zone H2S,3.43,3.43,3.43,3.43,3.43,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-50,Faible,0.0,0.0
2026-06-30 23:31:56,CASQUE_001,Zone H2S,3.62,3.62,3.62,3.62,3.62,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-51,Faible,0.0,0.0
2026-06-30 23:32:04,CASQUE_001,Zone H2S,3.52,3.52,3.52,3.52,3.52,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-50,Faible,0.0,0.0
2026-06-30 23:32:06,CASQUE_001,Zone H2S,3.62,3.62,3.62,3.62,3.62,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-49,Faible,0.0,0.0
2026-06-30 23:32:11,CASQUE_001,Zone H2S,3.58,3.58,3.58,3.58,3.58,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-50,Faible,0.0,0.0
2026-06-30 23:32:16,CASQUE_001,Zone H2S,3.51,3.51,3.51,3.51,3.51,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-51,Faible,0.0,0.0
2026-06-30 23:32:21,CASQUE_001,Zone H2S,3.42,3.42,3.42,3.42,3.42,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-50,Faible,0.0,0.0
2026-06-30 23:32:26,CASQUE_001,Zone H2S,3.26,3.26,3.26,3.26,3.26,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-50,Faible,0.0,0.0
2026-06-30 23:32:39,CASQUE_001,Zone H2S,3.88,3.88,3.88,3.88,3.88,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-49,Faible,0.0,0.0
2026-06-30 23:32:44,CASQUE_001,Zone H2S,3.72,3.72,3.72,3.72,3.72,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-50,Faible,0.0,0.0
2026-06-30 23:32:52,CASQUE_001,Zone H2S,3.58,3.58,3.58,3.58,3.58,0.0,0.0,25.0,50.0,1.0,0.0,0.0,0,NORMAL,0,0.0,0,0.0,99.9,-50,Faible,0.0,0.0
